SEANCE,C_GR_RLC,CODE_VAL,LIB_VAL,COURS_REF,COURS_VEILLE,OUVERTURE,DERNIER_COURS,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRAN,CAPITAUX,I
11/01/19,32,656009,STV02,3/10,010102,"5,83",4,0,0,"5,83",0,0,0,0
11/01/19,32,120047,TAIR,DA1/10,010799,",13",",18",0,0,",13",0,0,0,0
11/01/19,32,120049,TAIR,DA1/10,030700,",12",",01",0,0,",12",0,0,0,0
11/01/19,32,120056,TAIR,DA1/11,170709,",06",",1",0,0,",06",0,0,0,0
11/01/19,32,120053,TAIR,DA1/22,310806,",05",",07",0,0,",05",0,0,0,0
11/01/19,32,160026,TJARI,-,DA39,"1,98",",01",0,0,"1,98",0,0,0,0
11/01/19,32,160016,TJARI,-,(DA),"3,09",2,0,0,"3,09",0,0,0,0
11/01/19,32,160050,TJARIDA1/40,250518,"1,03","1,16","1,03","1,03","1,03","1,03","1,03",50,4,"51,5"
11/01/19,32,210181,TL,DA2/43,02022015,",9",",8",0,0,",9",0,0,0,0
11/01/19,32,210174,TL,DA3/83,10022014,",8",",7",0,0,",8",0,0,0,0
11/01/19,32,210095,TLS,DA,1/4,"9,89",8,0,0,"9,89",0,0,0,0
11/01/19,32,210098,TLS,DA,1/5(021202),"6,59",7,0,0,"6,59",0,0,0,0
11/01/19,32,210101,TLS,DA,1/6(181203),"4,79",4,0,0,"4,79",0,0,0,0
11/01/19,32,210106,TLS,DA,1/7(061204),"3,46",3,0,0,"3,46",0,0,0,0
11/01/19,32,210115,TLS,DA1/55(010307),",48",",01",0,0,",48",0,0,0,0,
11/01/19,32,120051,TUNISAIR,DA,1/10,",11",",28",0,0,",11",0,0,0,0
11/01/19,32,240069,UBCI,DA8/33,141013,"6,14",",43",0,0,"6,14",0,0,0,0
11/01/19,32,772003,UMD,DA11/117,40817,",77",",79",0,0,",77",0,0,0,0
11/01/19,32,772002,UMED,D76/509,26716,"1,37","1,35",0,0,"1,37",0,0,0,0
11/01/19,32,720013,WIFAK,DA1/2,121015,"3,48",3,0,0,"3,48",0,0,0,0
11/01/19,51,150085,AMS,"1,04","1,04",1,1,1,1,1,45,3,45,-
11/01/19,51,740001,CARTHAGE,CEMENT,"2,06","2,06",0,0,"2,06",0,0,0,0,
11/01/19,51,764001,CEREALIS,"4,7","4,7","4,7","4,7","4,7","4,7","4,7",10,1,47,
11/01/19,51,749001,HEXABYTE,"5,94","5,94","5,99","5,78","5,78","5,78",6,1226,9,"7347,9",
11/01/19,51,751001,LAND,OR,"9,27","9,27","9,15","9,3","9,3","9,15","9,33",913,18,"8365,94"
11/01/19,51,770001,OFFICEPLAST,"2,58","2,56","2,58","2,51","2,51","2,51","2,58",121,6,"312,11",
11/01/19,51,734001,SERVICOM,"1,79","1,79","1,79","1,74","1,74","1,74","1,79",12209,76,"21360,72",-
11/01/19,52,750001,AETECH,",37",",37",0,0,",38",0,0,0,0,+,
11/01/19,52,766001,MAGHREB,INTERN,PUB,",6",",6",0,0,",6",0,0,0,0
11/01/19,52,773001,SANIMED,"2,04","2,04",0,0,"1,95",0,0,0,0,-,
11/01/19,52,760001,SOTEMAIL,"2,04","2,04",0,0,"2,04",0,0,0,0,,
11/01/19,99,503001,STIP,"1,23","1,23","1,23","1,23","1,23","1,23","1,23",250,1,"307,5",
15/01/19,11,725001,ADWYA,"4,61","4,61","4,6","4,65","4,65","4,6","4,65",1605,9,"7438,3",
15/01/19,11,340005,AMEN,BANK,"27,4","27,4","27,4","27,4","27,4",27,"27,4",131,3,"3577,4"
15/01/19,11,730001,ARTES,"6,3","6,3","6,2","6,2","6,2","6,2","6,2",495,9,3069,
15/01/19,11,714001,ASSAD,"8,22","8,22","8,22","8,1","8,1",8,"8,22",1536,19,"12386,27",
15/01/19,11,360035,ATB,"3,64","3,64","3,65","3,64","3,64","3,64","3,65",381,3,"1386,89",
15/01/19,11,470010,ATL,"2,65","2,65","2,67","2,65","2,65","2,63","2,67",9038,21,"24038,57",
15/01/19,11,160015,ATTIJARI,BANK,41,42,41,"42,23","42,23",41,"42,23",4392,37,"184741,99"
15/01/19,11,661001,ATTIJARI,LEASING,"16,3","16,3","16,43","16,43","16,43","16,43","16,43",1,1,"16,43"
15/01/19,11,190060,BH,"12,8","12,79","12,8","12,79","12,79","12,59","12,8",12434,37,"158018,22",
15/01/19,11,180045,BIAT,"112,99",113,"112,99","112,3","112,3",112,"112,99",293,13,"32928,3",
15/01/19,11,310060,BNA,"13,7","13,5","13,7","13,7","13,7","13,49","13,79",8475,37,"115379,84",
15/01/19,11,220005,BT,"7,67","7,67","7,67","7,76","7,76","7,67","7,76",6334,25,"48803,27",
15/01/19,11,759001,CELLCOM,"1,8","1,77","1,8","1,79","1,79","1,78","1,8",601,4,"1075,73",
15/01/19,11,420085,CIL,"16,88","16,88","16,87","16,87","16,87","16,87","16,87",56,1,"944,72",
15/01/19,11,755001,CITY,CARS,"11,2","11,2",0,0,"11,2",0,0,0,0,
15/01/19,11,767001,DELICE,HOLDING,"13,25","13,25","13,25","12,86","12,86","12,86","13,25",10970,25,"141076,15"
15/01/19,11,665001,ELECTROSTAR,"1,34","1,34","1,3","1,3","1,3","1,3","1,32",1952,14,"2537,7",
15/01/19,11,741001,ENNAKL,AUTOMOBILES,"11,97","11,97","11,97","11,97","11,97","11,97","11,97",100,2,1197
15/01/19,11,721001,ESSOUKNA,"2,93","2,95","2,93","2,93","2,93","2,93","2,93",250,3,"732,5",
15/01/19,11,757001,EURO-CYCLES,"18,35","18,36","18,35","18,15","18,15","18,11","18,39",3175,19,"58064,99",
15/01/19,11,713001,GIF-FILTER,",99","1,01",",99","1,01","1,01",",99","1,01",96,3,"96,46",
15/01/19,11,731013,HANNIBAL,LEASE,"7,38","7,38",0,0,"7,38",0,0,0,0,
15/01/19,11,320075,ICF,"177,17",175,"177,17","181,8","181,8","176,1","182,48",3197,160,"575975,44",
15/01/19,11,644001,MAGASIN,GENERAL,"38,88","38,88",0,0,"38,88",0,0,0,0,
15/01/19,11,100010,MONOPRIX,"7,05","7,1","7,05","6,9","6,9","6,9","7,05",863,11,"6068,2",
15/01/19,11,762001,MPBS,"3,64","3,59","3,64","3,54","3,54","3,54","3,64",4513,21,"16156,42",
15/01/19,11,761001,SAH,"11,46","11,46","11,46","11,2","11,2","11,16","11,46",10764,37,"120616,65",
15/01/19,11,110025,SFBT,"23,8","23,8","23,8","23,5","23,5","23,32","23,8",21439,86,"506064,44",
15/01/19,11,659001,SIAME,"2,43","2,43","2,41","2,43","2,43","2,41","2,43",3970,4,"9586,09",
15/01/19,11,400005,SIMPAR,"30,6","30,6",0,0,"30,6",0,0,0,0,,
15/01/19,11,678001,SOMOCER,"1,11","1,11","1,11","1,08","1,08","1,08","1,12",57083,99,"62029,23",
15/01/19,11,729001,SOPAT,"1,72","1,7","1,72","1,71","1,71","1,68","1,72",14832,20,"25453,03",
15/01/19,11,653001,SOTETEL,"6,2","6,3","6,2","6,61","6,61","6,1","6,61",86577,216,"545261,22",
15/01/19,11,763001,SOTIPAPIER,"4,75","4,77","4,75","4,67","4,67","4,67","4,8",4327,21,"20476,58",
15/01/19,11,666001,SOTRAPIL,"16,64","16,64","16,7","16,7","16,7","16,7","16,7",150,1,2505,
15/01/19,11,658001,SOTUMAG,"2,49","2,42","2,49","2,41","2,38","2,38","2,49",36648,91,"88431,45",-
15/01/19,11,656001,SOTUVER,"9,69","9,57","9,69","9,6","9,6","9,57","9,88",21710,90,"211839,51",
15/01/19,11,606001,STAR,131,131,0,0,131,0,0,0,0,,
15/01/19,11,260095,STB,"3,86","3,83","3,86","3,86","3,86","3,86","3,86",251,3,"968,86",
15/01/19,11,744001,TELNET,HOLDING,"10,59","10,59","10,55","10,4","10,4","10,35","10,59",21666,84,"225482,01"
15/01/19,11,727001,TPR,"4,72","4,7","4,72","4,72","4,72","4,72","4,75",4428,14,"20903,76",
15/01/19,11,738001,TUNIS,RE,"7,95","7,95","7,95","7,99","7,99","7,95","7,99",203,4,"1614,25"
15/01/19,11,120040,TUNISAIR,",73",",73",",73",",72",",72",",72",",75",136153,96,"100448,22",
15/01/19,11,779001,TUNISIE,VALEURS,"31,64","31,64","31,64","33,48","33,48","31,64","33,5",7891,61,"253005,64"
15/01/19,11,769001,UADH,"1,82","1,87","1,82","1,77","1,77","1,77","1,83",13059,37,"23204,59",
15/01/19,11,390010,UIB,"23,56","23,56","23,56","23,2","23,2","23,2","23,61",2636,22,"61857,16",
15/01/19,11,772001,UNIMED,"8,29","8,18","8,29","8,05","8,05","8,05","8,29",2536,5,20416,-
15/01/19,12,380070,ALKIMIA,44,44,0,0,44,0,0,0,0,,
15/01/19,12,655001,ASSURANCES,SALIM,"31,84","31,84",0,0,"31,84",0,0,0,0,
15/01/19,12,300045,ASTREE,39,39,0,0,39,0,0,0,0,,
15/01/19,12,758001,BEST,LEASE,"1,8","1,8",0,0,"1,8",0,0,0,0,
15/01/19,12,130055,BTE,(ADP),"11,49","11,49",11,"11,4","11,4",11,"11,4",188,10,2070
15/01/19,12,330090,ELBENE,INDUSTRIE,"2,82","2,82",0,0,"2,82",0,0,0,0,
15/01/19,12,672004,MODERN,LEASING,"3,23","3,23",0,0,"3,23",0,0,0,0,
15/01/19,12,250065,PLAC.,TSIE-SICAF,"46,11","46,11",0,0,"46,11",0,0,0,0,
15/01/19,12,667001,SIPHAT,"3,1","3,1",0,0,"3,1",0,0,0,0,,
15/01/19,12,718001,SITS,"1,77","1,78","1,77","1,81","1,81","1,77","1,81",400,3,"708,4",
15/01/19,12,140070,SPDIT,-,SICAF,"9,7","9,7",0,0,"9,7",0,0,0,0
15/01/19,12,664001,STEQ,"7,71","7,71",0,0,"7,71",0,0,0,0,,
15/01/19,12,410020,TUNINVEST-SICAR,"6,1","6,2","6,1","6,1","6,1","6,1","6,1",611,3,"3727,1",
15/01/19,12,240050,UBCI,"21,8","21,8",0,0,"21,8",0,0,0,0,,
15/01/19,13,430030,SITEX,"6,3","6,3",0,0,"6,3",0,0,0,0,,
15/01/19,32,340020,AB,DA,1/27,"1,8",",9",0,0,"1,8",0,0,0,0
15/01/19,32,340051,AB,DA1/24,01082016,"1,29","1,31",0,0,"1,29",0,0,0,0
15/01/19,32,340057,AB,DA1/25,300617,"1,15",",9",0,0,"1,15",0,0,0,0
15/01/19,32,340027,ABDA,1/14,11122007,"2,94",2,0,0,"2,94",0,0,0,0
15/01/19,32,725006,ADWA,DA1/12,311215,",52",",53",0,0,",52",0,0,0,0
15/01/19,32,725005,ADWYA,DA1/5,040814,"1,4",",05",0,0,"1,4",0,0,0,0
15/01/19,32,725007,ADWYA,DA1/8,071116,",66",",66",0,0,",66",0,0,0,0
15/01/19,32,380071,ALKIM,DA,"7,79",4,0,0,"7,79",0,0,0,0,
15/01/19,32,380072,ALKIM,DA,04,"7,08",5,0,0,"7,08",0,0,0,0
15/01/19,32,230041,ALQ,DA1/10,7/09/04,"27,48",35,0,0,"27,48",0,0,0,0
15/01/19,32,230043,ALQ,DA1/12,070906,"18,85",30,0,0,"18,85",0,0,0,0
15/01/19,32,230039,ALQ,DA1/6,(160902),"58,07",70,0,0,"58,07",0,0,0,0
15/01/19,32,230042,ALQDA1/12,06/09/05,"20,36",45,0,0,"20,36",0,0,0,0,
15/01/19,32,150092,AMS,DA,1/50,",03",",01",0,0,",03",0,0,0,0
15/01/19,32,730002,ARTES,DA1/4,230712,"2,66",",01",0,0,"2,66",0,0,0,0
15/01/19,32,730003,ARTES,DA1/5,040313,"1,77",",09",0,0,"1,77",0,0,0,0
15/01/19,32,714004,ASSAD,DA1/4,150609,"2,91",",01",0,0,"2,91",0,0,0,0
15/01/19,32,714003,ASSDA1/9(01/07/05),"1,6","1,3",0,0,"1,6",0,0,0,0,,
15/01/19,32,360043,ATBDA1/7,09/11/05,",78",",79",0,0,",78",0,0,0,0,
15/01/19,32,661014,ATTIJARI,LS,ROMPU,"6,72","6,72",0,0,"6,72",0,0,0,0
15/01/19,32,190071,BH,DA1/25,14022000,",99",",9",0,0,",99",0,0,0,0
15/01/19,32,180046,BIAT,DA32,4/60,"9,52","1,26",0,0,"9,52",0,0,0,0
15/01/19,32,180050,BIAT,DA36,1/24,"5,23",4,0,0,"5,23",0,0,0,0
15/01/19,32,220025,BTDA1/7(3/12/01),"5,56","4,5",0,0,"5,56",0,0,0,0,,
15/01/19,32,757002,ECYCL,DA1/2,010616,"10,63","1,74",0,0,"10,63",0,0,0,0
15/01/19,32,665002,ELECTROSTAR,DA,1/6,",52",",67",0,0,",52",0,0,0,0
15/01/19,32,713006,GIF,DA27/1000,8713,",03",",01",0,0,",03",0,0,0,0
15/01/19,32,713007,GIF,DA4/237,270415,",02",",01",0,0,",02",0,0,0,0
15/01/19,32,713008,GIF,DA5/429,310715,",01",",02",0,0,",01",0,0,0,0
15/01/19,32,751003,LNDOR,DA1/32,80617,",3",",39",0,0,",3",0,0,0,0
15/01/19,32,658002,MGR,DA1/3,050710,"1,04",",01",0,0,"1,04",0,0,0,0
15/01/19,32,100011,MONOPRIX,DA,"2,66","4,9",0,0,"2,66",0,0,0,0,
15/01/19,32,762003,MPBS,DA1/10,070717,",39",",7",0,0,",39",0,0,0,0
15/01/19,32,754003,NBL,DA1/45,161213,",16",",18",0,0,",16",0,0,0,0
15/01/19,32,770003,PLAST,DA1/4,161216,",66",",69",0,0,",66",0,0,0,0
15/01/19,32,110028,SFBT,(DA,1/6),"39,37","26,58",0,0,"39,37",0,0,0,0
15/01/19,32,110029,SFBT,(DA,1/7),"28,44",",12",0,0,"28,44",0,0,0,0
15/01/19,32,110036,SFBT,DA10/66,03712,"8,58","8,23",0,0,"8,58",0,0,0,0
15/01/19,32,110038,SFBT,DA1/19,280513,"2,72",2,0,0,"2,72",0,0,0,0
15/01/19,32,110033,SFBT,DA2007,1/13,"6,19","3,5",0,0,"6,19",0,0,0,0
15/01/19,32,110034,SFBT,DA5/56,120510,"6,39",",02",0,0,"6,39",0,0,0,0
15/01/19,32,110035,SFBT,DA5/61,300311,"5,26","3,7",0,0,"5,26",0,0,0,0
15/01/19,32,110031,SFBTDA1/2(11/4/02),"45,14",30,0,0,"45,14",0,0,0,0,,
15/01/19,32,659010,SIAM,DA1/25,280704,",12",",12",0,0,",12",0,0,0,0
15/01/19,32,659006,SIAME,DA1/10,",34",",2",0,0,",34",0,0,0,0,
15/01/19,32,659008,SIAME,DA1/8,",39",",01",0,0,",39",0,0,0,0,
15/01/19,32,659002,SIAME,DA5/11,"1,74",",01",0,0,"1,74",0,0,0,0,
15/01/19,32,400010,SIMPA,DA1/6,010708,"10,04",12,0,0,"10,04",0,0,0,0
15/01/19,32,400012,SIMPA,DA1/7,010710,"7,25","7,99",0,0,"7,25",0,0,0,0
15/01/19,32,400015,SIMPA,DA2/9,010714,8,5,0,0,8,0,0,0,0
15/01/19,32,400008,SIMPAR,DA,1/5,"13,82",6,0,0,"13,82",0,0,0,0
15/01/19,32,718003,SITSDA1/9,28/03/07,",25",",4",0,0,",25",0,0,0,0,
15/01/19,32,721003,SOKNA,DA1/5,020712,"1,15",",02",0,0,"1,15",0,0,0,0
15/01/19,32,721004,SOKNA,DA2/5,010714,"1,56","1,19",0,0,"1,56",0,0,0,0
15/01/19,32,678006,SOMC,DA1/10,261211,",17",",03",0,0,",17",0,0,0,0
15/01/19,32,678007,SOMC,DA1/45,211212,",03",",01",0,0,",03",0,0,0,0
15/01/19,32,678008,SOMC,DA2/35,231213,",09",",1",0,0,",09",0,0,0,0
15/01/19,32,678009,SOMC,DA3/37,250814,",1",",01",0,0,",1",0,0,0,0
15/01/19,32,729005,SOPATDA1/10,140213,",17",",15",0,0,",17",0,0,0,0,
15/01/19,32,729003,SOPATDA1/20,010708,",11",",08",0,0,",11",0,0,0,0,
15/01/19,32,653009,SOT,DA1/22,010906,",35",",01",0,0,",35",0,0,0,0
15/01/19,32,653005,SOTETEL,DA1/6,"1,95",",01",0,0,"1,95",0,0,0,0,
15/01/19,32,656015,SOTUV,DA1/7,180713,"1,85",",01",0,0,"1,85",0,0,0,0
15/01/19,32,656018,SOTUV,DA3/41,10714,",85",",01",0,0,",85",0,0,0,0
15/01/19,32,656002,SOTUVER,DA,1/24,"1,17",",3",0,0,"1,17",0,0,0,0
15/01/19,32,656006,SOTUVER,DA,3/34,"2,33",",82",0,0,"2,33",0,0,0,0
15/01/19,32,664002,STEQ,DA2/5(8/4/02),"4,04",",1",0,0,"4,04",0,0,0,0,
15/01/19,32,503002,STIP,DA1/10,0703,",12",",11",0,0,",12",0,0,0,0
15/01/19,32,666002,STPIL,DA1/10,0703,"2,82",2,0,0,"2,82",0,0,0,0
15/01/19,32,666007,STPIL,DA1/17,20614,"1,26","1,24",0,0,"1,26",0,0,0,0
15/01/19,32,666005,STPIL,DA1/20,02712,"1,17","1,06",0,0,"1,17",0,0,0,0
15/01/19,32,666004,STPIL,DA1/25301208,",99",",01",0,0,",99",0,0,0,0,
15/01/19,32,666006,STPIL,DA1/33,01713,",68",",69",0,0,",68",0,0,0,0
15/01/19,32,666009,STPIL,DA1/39,01716,",48",",48",0,0,",48",0,0,0,0
15/01/19,32,666003,STPILDA0807,1/10,"2,56","1,7",0,0,"2,56",0,0,0,0,
15/01/19,32,666011,STPILDA1/39,290618,",43",",37",0,0,",43",0,0,0,0,
15/01/19,32,666010,STPILDA1/56,300617,",32",",39",0,0,",32",0,0,0,0,
15/01/19,32,666008,STPL,DA1/32,180615,",6",",6",0,0,",6",0,0,0,0
15/01/19,32,656014,STV,DA10/31,160712,"4,83","1,02",0,0,"4,83",0,0,0,0
15/01/19,32,656022,STV,DA2/23,4122017,",83",",89",0,0,",83",0,0,0,0
15/01/19,32,656009,STV02,3/10,010102,"5,97",4,0,0,"5,97",0,0,0,0
15/01/19,32,120047,TAIR,DA1/10,010799,",14",",18",0,0,",14",0,0,0,0
15/01/19,32,120049,TAIR,DA1/10,030700,",13",",01",0,0,",13",0,0,0,0
15/01/19,32,120056,TAIR,DA1/11,170709,",07",",1",0,0,",07",0,0,0,0
15/01/19,32,120053,TAIR,DA1/22,310806,",06",",07",0,0,",06",0,0,0,0
15/01/19,32,160026,TJARI,-,DA39,"2,02",",01",0,0,"2,02",0,0,0,0
15/01/19,32,160016,TJARI,-,(DA),"3,16",2,0,0,"3,16",0,0,0,0
15/01/19,32,160050,TJARIDA1/40,250518,"1,05","1,03","1,05","1,05","1,05","1,05","1,05",31,4,"32,55"
15/01/19,32,210181,TL,DA2/43,02022015,",9",",8",0,0,",9",0,0,0,0
15/01/19,32,210174,TL,DA3/83,10022014,",8",",7",0,0,",8",0,0,0,0
15/01/19,32,210095,TLS,DA,1/4,"9,87",8,0,0,"9,87",0,0,0,0
15/01/19,32,210098,TLS,DA,1/5(021202),"6,58",7,0,0,"6,58",0,0,0,0
15/01/19,32,210101,TLS,DA,1/6(181203),"4,78",4,0,0,"4,78",0,0,0,0
15/01/19,32,210106,TLS,DA,1/7(061204),"3,45",3,0,0,"3,45",0,0,0,0
15/01/19,32,210115,TLS,DA1/55(010307),",48",",01",0,0,",48",0,0,0,0,
15/01/19,32,120051,TUNISAIR,DA,1/10,",12",",28",0,0,",12",0,0,0,0
15/01/19,32,772003,UMD,DA11/117,40817,",79",",79",0,0,",79",0,0,0,0
15/01/19,32,772002,UMED,D76/509,26716,"1,41","1,35",0,0,"1,41",0,0,0,0
15/01/19,32,720013,WIFAK,DA1/2,121015,"3,47",3,0,0,"3,47",0,0,0,0
15/01/19,51,150085,AMS,",99",1,",99",",99",",99",",97",",99",2845,21,"2793,43",
15/01/19,51,740001,CARTHAGE,CEMENT,"2,06","2,06",0,0,"2,06",0,0,0,0,
15/01/19,51,764001,CEREALIS,"4,7","4,7","4,6","4,6","4,6","4,6","4,6",1000,1,4600,
15/01/19,51,749001,HEXABYTE,"5,78","5,78","5,78","5,8","5,8","5,78","5,8",779,3,"4512,62",
15/01/19,51,751001,LAND,OR,"9,3","9,3","9,05","9,2","9,2","9,02","9,3",1508,26,"13619,96"
15/01/19,51,770001,OFFICEPLAST,"2,57","2,51","2,57","2,5","2,5","2,5","2,57",99,5,"248,2",
15/01/19,51,734001,SERVICOM,"1,74","1,74","1,74","1,71","1,71","1,71","1,79",38212,97,"66758,94",
15/01/19,52,750001,AETECH,",39",",38",",39",",38",",38",",38",",39",1070,5,"417,1",
15/01/19,52,766001,MAGHREB,INTERN,PUB,",6",",6",0,0,",6",0,0,0,0
15/01/19,52,773001,SANIMED,"1,9","1,95","1,9","1,89","1,89","1,85","1,9",9860,16,"18562,15",
15/01/19,52,760001,SOTEMAIL,"2,04","2,04",0,0,"2,04",0,0,0,0,,
15/01/19,99,503001,STIP,"1,23","1,23","1,23","1,23","1,23","1,23","1,23",50,1,"61,5",
16/01/19,11,725001,ADWYA,"4,65","4,65","4,65","4,65","4,65","4,53","4,65",7740,16,"35811,13",
16/01/19,11,340005,AMEN,BANK,"27,4","27,4","27,4","27,4","27,4","27,4","27,4",36,1,"986,4"
16/01/19,11,730001,ARTES,"6,2","6,2","6,2","6,3","6,3","6,15","6,3",2154,8,"13305,85",
16/01/19,11,714001,ASSAD,"8,1","8,1","8,01","8,1","8,1","8,01","8,1",540,12,"4347,09",
16/01/19,11,360035,ATB,"3,64","3,64","3,65","3,64","3,64","3,64","3,65",104,3,"378,66",
16/01/19,11,470010,ATL,"2,65","2,65","2,65","2,62","2,62","2,62","2,65",3667,12,"9646,12",
16/01/19,11,160015,ATTIJARI,BANK,"42,23","42,23","42,2","43,4","43,4","42,2","43,48",11796,57,"508182,21"
16/01/19,11,661001,ATTIJARI,LEASING,"16,43","16,43","16,42","16,43","16,43","16,42","16,43",40,2,"656,82"
16/01/19,11,190060,BH,"12,79","12,79","12,42","12,76","12,76","12,42","12,77",1100,8,13939,
16/01/19,11,180045,BIAT,"112,3","112,3","112,3","115,66","115,66","112,03","115,66",511,25,"57896,37",+
16/01/19,11,310060,BNA,"13,7","13,7","13,7","13,6","13,6","13,5","13,87",8612,34,"116709,54",
16/01/19,11,220005,BT,"7,76","7,76","7,76","7,8","7,8","7,71","7,85",6739,24,"52454,92",
16/01/19,11,759001,CELLCOM,"1,79","1,79","1,79","1,79","1,79","1,79","1,79",10,1,"17,9",
16/01/19,11,420085,CIL,"16,87","16,87",0,0,"16,87",0,0,0,0,,
16/01/19,11,755001,CITY,CARS,"11,2","11,2","11,3","11,3","11,3","11,3","11,3",370,1,4181
16/01/19,11,767001,DELICE,HOLDING,"12,86","12,86","12,86","13,24","13,24","12,85","13,24",1106,6,"14602,6"
16/01/19,11,665001,ELECTROSTAR,"1,3","1,3","1,28","1,27","1,27","1,27","1,33",2670,34,"3403,11",
16/01/19,11,741001,ENNAKL,AUTOMOBILES,"11,97","11,97","11,97","11,97","11,97","11,97","11,97",70,1,"837,9"
16/01/19,11,721001,ESSOUKNA,"2,93","2,93",0,0,"2,93",0,0,0,0,,
16/01/19,11,757001,EURO-CYCLES,"18,1","18,15","18,1","18,2","18,2","18,1","18,3",1506,22,"27338,38",
16/01/19,11,713001,GIF-FILTER,"1,01","1,01",1,",99",",99",",99",1,12461,27,"12341,4",
16/01/19,11,731013,HANNIBAL,LEASE,"7,38","7,38","7,5","7,5","7,5","7,5","7,5",1,1,"7,5"
16/01/19,11,320075,ICF,"181,8","181,8",182,"192,5","192,5",181,"192,69",5439,209,"1019207,74",
16/01/19,11,644001,MAGASIN,GENERAL,"38,88","38,88",0,0,"38,88",0,0,0,0,
16/01/19,11,100010,MONOPRIX,"6,92","6,9","6,92","6,93","6,93","6,92","6,94",241,7,"1668,23",
16/01/19,11,762001,MPBS,"3,53","3,54","3,53","3,54","3,54","3,5","3,54",673,9,"2370,29",
16/01/19,11,761001,SAH,"11,2","11,2","11,17","11,38","11,38","11,17","11,43",5160,17,"58100,57",
16/01/19,11,110025,SFBT,"23,75","23,5","23,75","23,5","23,5","23,5","23,75",32172,54,"757282,14",
16/01/19,11,659001,SIAME,"2,43","2,43","2,42","2,42","2,42","2,36","2,43",5042,9,"12201,89",
16/01/19,11,400005,SIMPAR,"30,6","30,6",0,0,"30,6",0,0,0,0,,
16/01/19,11,678001,SOMOCER,"1,07","1,08","1,07","1,08","1,08","1,06","1,1",48691,84,"51690,74",
16/01/19,11,729001,SOPAT,"1,71","1,71","1,69","1,7","1,7","1,66","1,7",16552,53,"27651,92",
16/01/19,11,653001,SOTETEL,"6,46","6,61","6,46","6,6","6,6","6,42","6,75",39515,150,"261551,99",
16/01/19,11,763001,SOTIPAPIER,"4,67","4,67","4,65","4,67","4,67","4,6","4,7",14850,36,"68896,46",
16/01/19,11,666001,SOTRAPIL,"16,7","16,7","16,71","16,9","16,9","16,5","16,9",1118,20,"18586,56",
16/01/19,11,658001,SOTUMAG,"2,37","2,38","2,37","2,38","2,38","2,31","2,38",2912,24,"6920,19",
16/01/19,11,656001,SOTUVER,"9,6","9,6","9,6","9,59","9,59","9,4","9,83",45966,162,"442514,79",
16/01/19,11,606001,STAR,131,131,0,0,131,0,0,0,0,,
16/01/19,11,260095,STB,"3,86","3,86","3,86","3,85","3,85","3,8","3,86",548,6,"2084,54",
16/01/19,11,744001,TELNET,HOLDING,"10,54","10,4","10,54","10,6","10,6","10,36","10,69",18655,75,"195761,33"
16/01/19,11,727001,TPR,"4,72","4,72","4,71","4,71","4,71","4,62","4,71",4560,8,"21147,78",
16/01/19,11,738001,TUNIS,RE,"7,99","7,99","7,95","7,8","7,8","7,8","7,95",2417,5,"18857,65"
16/01/19,11,120040,TUNISAIR,",74",",72",",74",",72",",72",",72",",74",16983,38,"12265,68",
16/01/19,11,779001,TUNISIE,VALEURS,"33,48","33,48","32,65","32,6","32,6","32,6","33,47",1164,32,"38109,21"
16/01/19,11,769001,UADH,"1,77","1,77","1,77","1,81","1,81","1,72","1,82",22494,40,"39262,73",
16/01/19,11,390010,UIB,"23,2","23,2","23,19","23,58","23,58","23,18","23,6",2507,22,"58216,67",
16/01/19,11,772001,UNIMED,"7,9","8,05","7,9","7,91","7,91","7,88","8,05",4425,14,"35413,02",
16/01/19,12,380070,ALKIMIA,44,44,0,0,44,0,0,0,0,,
16/01/19,12,300045,ASTREE,39,39,0,0,39,0,0,0,0,,
16/01/19,12,758001,BEST,LEASE,"1,8","1,8",0,0,"1,8",0,0,0,0,
16/01/19,12,130055,BTE,(ADP),"11,4","11,4",0,0,"11,4",0,0,0,0,
16/01/19,12,330090,ELBENE,INDUSTRIE,"2,82","2,82",0,0,"2,82",0,0,0,0,
16/01/19,12,672004,MODERN,LEASING,"3,23","3,23","3,09","3,09","3,09","3,09","3,09",10,1,"30,9"
16/01/19,12,250065,PLAC.,TSIE-SICAF,"46,11","46,11",0,0,"46,11",0,0,0,0,
16/01/19,12,667001,SIPHAT,"3,1","3,1",0,0,"3,1",0,0,0,0,,
16/01/19,12,718001,SITS,"1,77","1,81","1,77","1,77","1,77","1,77","1,77",2600,8,4602,
16/01/19,12,664001,STEQ,"7,71","7,71",0,0,"7,71",0,0,0,0,,
16/01/19,12,410020,TUNINVEST-SICAR,"6,1","6,1","6,1","6,1","6,1","6,1","6,1",125,1,"762,5",
16/01/19,12,240050,UBCI,"21,8","21,8",0,0,"21,8",0,0,0,0,,
16/01/19,13,430030,SITEX,"6,3","6,3",0,0,"6,3",0,0,0,0,,
16/01/19,32,340020,AB,DA,1/27,"1,8",",9",0,0,"1,8",0,0,0,0
16/01/19,32,340051,AB,DA1/24,01082016,"1,29","1,31",0,0,"1,29",0,0,0,0
16/01/19,32,340057,AB,DA1/25,300617,"1,15",",9",0,0,"1,15",0,0,0,0
16/01/19,32,340027,ABDA,1/14,11122007,"2,94",2,0,0,"2,94",0,0,0,0
