SEANCE,C_GR_RLC,CODE_VAL,LIB_VAL,COURS_REF,COURS_VEILLE,OUVERTURE,DERNIER_COURS,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRAN,CAPITAUX,I
29/10/18,32,762003,MPBS,DA1/10,070717,",36",",39",0,0,",36",0,0,0,0
29/10/18,32,762004,MPBS,DA1/20,050718,",16",",15",0,0,",16",0,0,0,0
29/10/18,32,754003,NBL,DA1/45,161213,",15",",14",0,0,",15",0,0,0,0
29/10/18,32,770003,PLAST,DA1/4,161216,",74",",1",0,0,",74",0,0,0,0
29/10/18,32,110028,SFBT,(DA,1/6),"38,39","26,58",0,0,"38,39",0,0,0,0
29/10/18,32,110029,SFBT,(DA,1/7),"27,73",",12",0,0,"27,73",0,0,0,0
29/10/18,32,110036,SFBT,DA10/66,03712,"8,36",6,0,0,"8,36",0,0,0,0
29/10/18,32,110038,SFBT,DA1/19,280513,"2,66","2,66",0,0,"2,66",0,0,0,0
29/10/18,32,110033,SFBT,DA2007,1/13,"6,04","3,5",0,0,"6,04",0,0,0,0
29/10/18,32,110034,SFBT,DA5/56,120510,"6,23","4,01",0,0,"6,23",0,0,0,0
29/10/18,32,110035,SFBT,DA5/61,300311,"5,13","3,51",0,0,"5,13",0,0,0,0
29/10/18,32,110031,SFBTDA1/2(11/4/02),"44,02",30,0,0,"44,02",0,0,0,0,,
29/10/18,32,659010,SIAM,DA1/25,280704,",11",",12",0,0,",11",0,0,0,0
29/10/18,32,659006,SIAME,DA1/10,",33",",2",0,0,",33",0,0,0,0,
29/10/18,32,659008,SIAME,DA1/8,",38",",01",0,0,",38",0,0,0,0,
29/10/18,32,659002,SIAME,DA5/11,"1,65",",01",0,0,"1,65",0,0,0,0,
29/10/18,32,400010,SIMPA,DA1/6,010708,"9,07",12,0,0,"9,07",0,0,0,0
29/10/18,32,400012,SIMPA,DA1/7,010710,"6,55","7,99",0,0,"6,55",0,0,0,0
29/10/18,32,400014,SIMPA,DA1/8,020712,"5,38","5,01",0,0,"5,38",0,0,0,0
29/10/18,32,400015,SIMPA,DA2/9,010714,"7,2",33,0,0,"7,2",0,0,0,0
29/10/18,32,400008,SIMPAR,DA,1/5,"12,49",6,0,0,"12,49",0,0,0,0
29/10/18,32,718003,SITSDA1/9,28/03/07,",26",",4",0,0,",26",0,0,0,0,
29/10/18,32,721003,SOKNA,DA1/5,020712,"1,01",",02",0,0,"1,01",0,0,0,0
29/10/18,32,721004,SOKNA,DA2/5,010714,"1,36",",01",0,0,"1,36",0,0,0,0
29/10/18,32,678006,SOMC,DA1/10,261211,",17",",03",0,0,",17",0,0,0,0
29/10/18,32,678007,SOMC,DA1/45,211212,",03",",03",0,0,",03",0,0,0,0
29/10/18,32,729005,SOPATDA1/10,140213,",17",",28",0,0,",17",0,0,0,0,
29/10/18,32,729003,SOPATDA1/20,010708,",11",",3",0,0,",11",0,0,0,0,
29/10/18,32,653009,SOT,DA1/22,010906,",19",",01",0,0,",19",0,0,0,0
29/10/18,32,653005,SOTETEL,DA1/6,"1,1",",01",0,0,"1,1",0,0,0,0,
29/10/18,32,656015,SOTUV,DA1/7,180713,"1,59",",1",0,0,"1,59",0,0,0,0
29/10/18,32,656018,SOTUV,DA3/41,10714,",73",",74",0,0,",73",0,0,0,0
29/10/18,32,656002,SOTUVER,DA,1/24,"1,01",",3",0,0,"1,01",0,0,0,0
29/10/18,32,656006,SOTUVER,DA,3/34,2,",82",0,0,2,0,0,0,0
29/10/18,32,664002,STEQ,DA2/5(8/4/02),"4,59","2,9",0,0,"4,59",0,0,0,0,
29/10/18,32,503002,STIP,DA1/10,0703,",15",",11",0,0,",15",0,0,0,0
29/10/18,32,666002,STPIL,DA1/10,0703,"2,54","1,1",0,0,"2,54",0,0,0,0
29/10/18,32,666007,STPIL,DA1/17,20614,"1,14","1,3",0,0,"1,14",0,0,0,0
29/10/18,32,666005,STPIL,DA1/20,02712,"1,06",",8",0,0,"1,06",0,0,0,0
29/10/18,32,666004,STPIL,DA1/25301208,",89",",7",0,0,",89",0,0,0,0,
29/10/18,32,666006,STPIL,DA1/33,01713,",62",",6",0,0,",62",0,0,0,0
29/10/18,32,666009,STPIL,DA1/39,01716,",43",",52",0,0,",43",0,0,0,0
29/10/18,32,666003,STPILDA0807,1/10,"2,31",1,0,0,"2,31",0,0,0,0,
29/10/18,32,666011,STPILDA1/39,290618,",38",",45",0,0,",38",0,0,0,0,
29/10/18,32,666010,STPILDA1/56,300617,",28",",42",0,0,",28",0,0,0,0,
29/10/18,32,666008,STPL,DA1/32,180615,",54",",56",0,0,",54",0,0,0,0
29/10/18,32,656014,STV,DA10/31,160712,"4,15",3,0,0,"4,15",0,0,0,0
29/10/18,32,656009,STV02,3/10,010102,"5,14",4,0,0,"5,14",0,0,0,0
29/10/18,32,120047,TAIR,DA1/10,010799,",12",",12",0,0,",12",0,0,0,0
29/10/18,32,120049,TAIR,DA1/10,030700,",11",",1",0,0,",11",0,0,0,0
29/10/18,32,120056,TAIR,DA1/11,170709,",05",",09",0,0,",05",0,0,0,0
29/10/18,32,120053,TAIR,DA1/22,310806,",05",",05",0,0,",05",0,0,0,0
29/10/18,32,160026,TJARI,-,DA39,"2,04",",01",0,0,"2,04",0,0,0,0
29/10/18,32,160016,TJARI,-,(DA),"3,18",2,0,0,"3,18",0,0,0,0
29/10/18,32,160050,TJARIDA1/40,250518,"1,06","1,1",",99",",99",",99",",99",",99",94,8,"93,06"
29/10/18,32,210181,TL,DA2/43,02022015,",98",1,0,0,",98",0,0,0,0
29/10/18,32,210174,TL,DA3/83,10022014,",86",",8",0,0,",86",0,0,0,0
29/10/18,32,210095,TLS,DA,1/4,"10,62",8,0,0,"10,62",0,0,0,0
29/10/18,32,210098,TLS,DA,1/5(021202),"7,08",7,0,0,"7,08",0,0,0,0
29/10/18,32,210101,TLS,DA,1/6(181203),"5,14","5,52",0,0,"5,14",0,0,0,0
29/10/18,32,210106,TLS,DA,1/7(061204),"3,71",3,0,0,"3,71",0,0,0,0
29/10/18,32,210115,TLS,DA1/55(010307),",52",",01",0,0,",52",0,0,0,0,
29/10/18,32,120051,TUNISAIR,DA,1/10,",1",",09",0,0,",1",0,0,0,0
29/10/18,32,240069,UBCI,DA8/33,141013,"7,14",",29",0,0,"7,14",0,0,0,0
29/10/18,32,772002,UMED,D76/509,26716,"1,37","1,68",0,0,"1,37",0,0,0,0
29/10/18,32,720013,WIFAK,DA1/2,121015,"3,39",3,0,0,"3,39",0,0,0,0
29/10/18,51,150085,AMS,",84",",84",",83",",84",",84",",83",",86",3086,12,"2599,11",
29/10/18,51,740001,CARTHAGE,CEMENT,"1,54","1,54","1,58","1,57","1,57","1,5","1,63",449946,412,"717147,44"
29/10/18,51,764001,CEREALIS,"4,5","4,5","4,5","4,5","4,5","4,5","4,51",444,6,"1998,2",
29/10/18,51,749001,HEXABYTE,"5,75","5,75","5,62","5,58","5,58","5,58","5,62",215,3,"1207,08",
29/10/18,51,751001,LAND,OR,9,"9,17",9,"9,16","9,16",9,"9,16",19773,28,"179857,86"
29/10/18,51,770001,OFFICEPLAST,"2,83","2,83",0,0,"2,83",0,0,0,0,,
29/10/18,51,734001,SERVICOM,"1,2","1,17","1,2","1,17","1,17","1,17","1,2",12563,22,"14705,42",
29/10/18,52,750001,AETECH,",46",",46",",48",",48",",48",",48",",48",15,2,"7,2",
29/10/18,52,773001,SANIMED,"1,76","1,71","1,76","1,73","1,73","1,73","1,76",7807,6,"13506,14",
29/10/18,52,760001,SOTEMAIL,"1,79","1,8","1,79","1,79","1,79","1,79","1,79",3275,1,"5862,25",
29/10/18,99,503001,STIP,"1,49","1,49",0,0,"1,49",0,0,0,0,,
30/10/18,11,725001,ADWYA,"4,6","4,6","4,6","4,6","4,6","4,6","4,6",4411,8,"20290,6",
30/10/18,11,340005,AMEN,BANK,"26,19","26,19","26,19","26,19","26,19","26,19","26,19",7476,27,"195796,44"
30/10/18,11,730001,ARTES,"6,22","6,22","6,25","6,22","6,22","6,21","6,25",8990,20,55829,
30/10/18,11,714001,ASSAD,"7,32","7,32","7,32","7,2","7,2","7,2","7,32",2764,12,"19908,3",
30/10/18,11,360035,ATB,"3,73","3,73","3,73","3,68","3,68","3,68","3,73",7135,10,"26398,25",
30/10/18,11,470010,ATL,"2,89","2,89","2,88","2,81","2,81","2,81","2,88",16707,30,"47148,84",
30/10/18,11,160015,ATTIJARI,BANK,"42,41",43,"42,41",43,43,"42,41","43,41",22584,31,"970216,05"
30/10/18,11,661001,ATTIJARI,LEASING,"17,5","17,5","17,49","17,49","17,49","17,49","17,49",25,1,"437,25"
30/10/18,11,190060,BH,"15,2","15,2","15,1","15,15","15,15","14,98","15,15",14708,13,"220732,8",
30/10/18,11,180045,BIAT,130,130,131,"129,99","126,1","129,99",131,12174,70,"1586230,63",-
30/10/18,11,310060,BNA,"17,37","17,37","17,37","17,15","17,15","17,1","17,45",28590,91,"495013,6",
30/10/18,11,220005,BT,"7,8","7,8","7,8","7,8","7,8","7,8","7,8",3179,15,"24796,2",
30/10/18,11,759001,CELLCOM,"1,34","1,34",0,0,"1,34",0,0,0,0,,
30/10/18,11,420085,CIL,"14,61","14,61","14,61","14,61","14,61","14,61","14,61",66,33,"964,26",
30/10/18,11,755001,CITY,CARS,"10,8","10,8",11,11,11,11,11,200,1,2200
30/10/18,11,767001,DELICE,HOLDING,"15,6","15,6",0,0,"15,6",0,0,0,0,
30/10/18,11,665001,ELECTROSTAR,"1,64","1,64","1,6","1,6","1,6","1,6","1,6",30,2,48,
30/10/18,11,741001,ENNAKL,AUTOMOBILES,"11,89","11,8","11,89",12,12,"11,89","12,24",1302,21,"15624,65"
30/10/18,11,721001,ESSOUKNA,"2,52","2,53","2,52","2,52","2,45","2,52","2,52",6,2,"15,12",-
30/10/18,11,757001,EURO-CYCLES,19,19,"18,8","18,87","18,87","18,5","18,99",31337,101,"582290,54",
30/10/18,11,713001,GIF-FILTER,"1,04","1,04","1,04","1,03","1,03","1,01","1,05",2781,15,"2842,79",
30/10/18,11,731013,HANNIBAL,LEASE,"7,85","7,85",0,0,"7,85",0,0,0,0,
30/10/18,11,644001,MAGASIN,GENERAL,"39,5","39,5","39,4","39,4","39,4","39,4","39,4",10,1,394
30/10/18,11,100010,MONOPRIX,"8,15","8,15","8,1","8,28","8,28","8,1","8,29",3650,15,30243,
30/10/18,11,762001,MPBS,"3,2","3,19","3,2","3,29","3,29","3,2","3,29",102,2,"335,4",
30/10/18,11,761001,SAH,"12,22",12,"12,22","11,84","11,84","11,7","12,22",2615,21,"31045,76",
30/10/18,11,110025,SFBT,23,23,23,"23,37","23,37",23,"23,37",31993,54,"736695,38",
30/10/18,11,659001,SIAME,"2,29","2,29",0,0,"2,29",0,0,0,0,,
30/10/18,11,400005,SIMPAR,"26,19","26,19","26,19","26,19","26,19","26,19","26,19",5000,5,130950,
30/10/18,11,718001,SITS,"1,9","1,9",0,0,"1,9",0,0,0,0,,
30/10/18,11,678001,SOMOCER,"1,1","1,1","1,1","1,12","1,12","1,09","1,12",22283,42,"24431,21",
30/10/18,11,729001,SOPAT,"1,63","1,68","1,63","1,67","1,67","1,61","1,67",15633,83,"25523,29",
30/10/18,11,653001,SOTETEL,"3,18","3,18","3,07","3,2","3,2","3,07","3,2",1677,24,"5223,52",
30/10/18,11,763001,SOTIPAPIER,"4,26","4,26","4,15","4,23","4,23","4,15","4,24",3105,8,"12894,2",
30/10/18,11,666001,SOTRAPIL,15,15,"15,4","15,45","15,45","15,4","15,45",8526,22,"131701,95",+
30/10/18,11,658001,SOTUMAG,"2,61","2,61","2,67","2,67","2,67","2,67","2,67",100,2,267,
30/10/18,11,656001,SOTUVER,"8,2","8,2","8,2","8,2","8,2","8,2","8,27",4902,21,"40282,81",
30/10/18,11,606001,STAR,"137,6","137,6","137,6","139,9","139,9","137,6","139,9",369,10,"50783,59",
30/10/18,11,260095,STB,"4,6","4,56","4,6","4,53","4,53","4,51","4,6",49631,71,"226204,99",
30/10/18,11,744001,TELNET,HOLDING,"8,96","8,96","8,96","8,72","8,72","8,7","8,96",7980,29,"69805,21"
30/10/18,11,727001,TPR,"4,95","4,94","4,95","4,95","4,95","4,88","4,95",1581,7,"7822,45",
30/10/18,11,738001,TUNIS,RE,"7,49","7,49","7,49","7,47","7,47","7,47","7,49",5163,5,"38568,79"
30/10/18,11,120040,TUNISAIR,",59",",6",",59",",58",",58",",58",",6",25520,52,"15012,5",
30/10/18,11,779001,TUNISIE,VALEURS,"31,39","31,39","31,39","31,38","31,38","31,2","31,39",718,12,"22470,7"
30/10/18,11,769001,UADH,"1,63","1,6","1,63","1,65","1,65","1,6","1,66",19748,81,"32457,82",
30/10/18,11,390010,UIB,"25,9","25,9","25,9","26,3","26,3","25,9","26,3",11869,13,"307467,1",
30/10/18,11,772001,UNIMED,"8,19","8,19","8,19","8,4","8,4","8,19","8,43",291,20,"2418,54",
30/10/18,12,230035,AIR,LIQUDE,TSIE,"86,81","86,81",0,0,"86,81",0,0,0,0
30/10/18,12,380070,ALKIMIA,"45,46","44,14","45,46","45,49","45,49","45,46","45,49",81,5,"3682,59",
30/10/18,12,655001,ASSURANCES,SALIM,30,30,"30,9","30,9","30,9","30,9","30,9",40,2,1236
30/10/18,12,300045,ASTREE,34,34,0,0,34,0,0,0,0,,
30/10/18,12,758001,BEST,LEASE,"1,8","1,8",0,0,"1,8",0,0,0,0,
30/10/18,12,130055,BTE,(ADP),"12,94","12,94","12,36","12,36","12,36","12,36","12,36",100,1,1236
30/10/18,12,330090,ELBENE,INDUSTRIE,"2,93","2,93",0,0,"2,93",0,0,0,0,
30/10/18,12,320075,ICF,"146,2","150,69","146,2","146,17","146,17","146,17",148,2129,70,"311975,6",
30/10/18,12,672004,MODERN,LEASING,"3,24","3,24",0,0,"3,24",0,0,0,0,
30/10/18,12,250065,PLAC.,TSIE-SICAF,41,41,0,0,41,0,0,0,0,
30/10/18,12,667001,SIPHAT,"2,69","2,69","2,69","2,69","2,69","2,69","2,69",85,2,"228,65",
30/10/18,12,664001,STEQ,"9,07","9,07",0,0,"9,07",0,0,0,0,,
30/10/18,12,410020,TUNINVEST-SICAR,"6,2","6,2",0,0,"6,2",0,0,0,0,,
30/10/18,12,240050,UBCI,"25,95","25,95",0,0,"25,95",0,0,0,0,,
30/10/18,13,430030,SITEX,6,6,0,0,6,0,0,0,0,,
30/10/18,32,340020,AB,DA,1/27,"1,73",",9",0,0,"1,73",0,0,0,0
30/10/18,32,340051,AB,DA1/24,01082016,"1,24","1,32",0,0,"1,24",0,0,0,0
30/10/18,32,340057,AB,DA1/25,300617,"1,1",",02",0,0,"1,1",0,0,0,0
30/10/18,32,340027,ABDA,1/14,11122007,"2,83",2,0,0,"2,83",0,0,0,0
30/10/18,32,725006,ADWA,DA1/12,311215,",52",",1",0,0,",52",0,0,0,0
30/10/18,32,725005,ADWYA,DA1/5,040814,"1,4","1,51",0,0,"1,4",0,0,0,0
30/10/18,32,725007,ADWYA,DA1/8,071116,",66",",7",0,0,",66",0,0,0,0
30/10/18,32,380071,ALKIM,DA,"7,81",4,0,0,"7,81",0,0,0,0,
30/10/18,32,380072,ALKIM,DA,04,"7,1",5,0,0,"7,1",0,0,0,0
30/10/18,32,230041,ALQ,DA1/10,7/09/04,"27,61",35,0,0,"27,61",0,0,0,0
30/10/18,32,230043,ALQ,DA1/12,070906,"18,94",30,0,0,"18,94",0,0,0,0
30/10/18,32,230039,ALQ,DA1/6,(160902),"58,35",70,0,0,"58,35",0,0,0,0
30/10/18,32,230042,ALQDA1/12,06/09/05,"20,45",45,0,0,"20,45",0,0,0,0,
30/10/18,32,150092,AMS,DA,1/50,",02",",01",0,0,",02",0,0,0,0
30/10/18,32,730002,ARTES,DA1/4,230712,"2,64",2,0,0,"2,64",0,0,0,0
30/10/18,32,730003,ARTES,DA1/5,040313,"1,76","1,6",0,0,"1,76",0,0,0,0
30/10/18,32,714004,ASSAD,DA1/4,150609,"2,64",",01",0,0,"2,64",0,0,0,0
30/10/18,32,714003,ASSDA1/9(01/07/05),"1,45","1,3",0,0,"1,45",0,0,0,0,,
30/10/18,32,360043,ATBDA1/7,09/11/05,",79",",01",0,0,",79",0,0,0,0,
30/10/18,32,661014,ATTIJARI,LS,ROMPU,"6,72","6,72",0,0,"6,72",0,0,0,0
30/10/18,32,190071,BH,DA1/25,14022000,"1,16",",9",0,0,"1,16",0,0,0,0
30/10/18,32,190077,BHDA,1/15,28052007,"1,89",",01",0,0,"1,89",0,0,0,0
30/10/18,32,180046,BIAT,DA32,4/60,"10,76","1,26",0,0,"10,76",0,0,0,0
30/10/18,32,180050,BIAT,DA36,1/24,"5,91",",73",0,0,"5,91",0,0,0,0
30/10/18,32,190061,BQ,HABITAT,(DA),"1,58","1,25",0,0,"1,58",0,0,0,0
30/10/18,32,220025,BTDA1/7(3/12/01),"5,64","6,1",0,0,"5,64",0,0,0,0,,
30/10/18,32,757002,ECYCL,DA1/2,010616,"10,95","1,74",0,0,"10,95",0,0,0,0
30/10/18,32,665002,ELECTROSTAR,DA,1/6,",57",",67",0,0,",57",0,0,0,0
30/10/18,32,713006,GIF,DA27/1000,8713,",03",",05",0,0,",03",0,0,0,0
30/10/18,32,713007,GIF,DA4/237,270415,",02",",05",0,0,",02",0,0,0,0
30/10/18,32,713008,GIF,DA5/429,310715,",01",",04",0,0,",01",0,0,0,0
30/10/18,32,751003,LNDOR,DA1/32,80617,",3",",01",0,0,",3",0,0,0,0
30/10/18,32,658002,MGR,DA1/3,050710,"1,11",",01",0,0,"1,11",0,0,0,0
30/10/18,32,100011,MONOPRIX,DA,"2,98","4,9",0,0,"2,98",0,0,0,0,
30/10/18,32,762003,MPBS,DA1/10,070717,",35",",39",0,0,",35",0,0,0,0
30/10/18,32,754003,NBL,DA1/45,161213,",15",",14",0,0,",15",0,0,0,0
30/10/18,32,770003,PLAST,DA1/4,161216,",74",",1",0,0,",74",0,0,0,0
30/10/18,32,110028,SFBT,(DA,1/6),"38,17","26,58",0,0,"38,17",0,0,0,0
30/10/18,32,110029,SFBT,(DA,1/7),"27,57",",12",0,0,"27,57",0,0,0,0
30/10/18,32,110036,SFBT,DA10/66,03712,"8,31",6,0,0,"8,31",0,0,0,0
30/10/18,32,110043,SFBT,DA1/10,040517,"3,02","2,5",0,0,"3,02",0,0,0,0
30/10/18,32,110038,SFBT,DA1/19,280513,"2,64","2,66",0,0,"2,64",0,0,0,0
30/10/18,32,110033,SFBT,DA2007,1/13,6,"3,5",0,0,6,0,0,0,0
30/10/18,32,110034,SFBT,DA5/56,120510,"6,2","4,01",0,0,"6,2",0,0,0,0
30/10/18,32,110035,SFBT,DA5/61,300311,"5,1","3,51",0,0,"5,1",0,0,0,0
30/10/18,32,110031,SFBTDA1/2(11/4/02),"43,76",30,0,0,"43,76",0,0,0,0,,
30/10/18,32,659010,SIAM,DA1/25,280704,",11",",12",0,0,",11",0,0,0,0
30/10/18,32,659006,SIAME,DA1/10,",33",",2",0,0,",33",0,0,0,0,
30/10/18,32,659008,SIAME,DA1/8,",38",",01",0,0,",38",0,0,0,0,
30/10/18,32,659002,SIAME,DA5/11,"1,65",",01",0,0,"1,65",0,0,0,0,
30/10/18,32,400010,SIMPA,DA1/6,010708,"8,86",12,0,0,"8,86",0,0,0,0
30/10/18,32,400012,SIMPA,DA1/7,010710,"6,4","7,99",0,0,"6,4",0,0,0,0
30/10/18,32,400014,SIMPA,DA1/8,020712,"5,26","5,01",0,0,"5,26",0,0,0,0
30/10/18,32,400008,SIMPAR,DA,1/5,"12,2",6,0,0,"12,2",0,0,0,0
30/10/18,32,718003,SITSDA1/9,28/03/07,",26",",4",0,0,",26",0,0,0,0,
30/10/18,32,721003,SOKNA,DA1/5,020712,"1,03",",02",0,0,"1,03",0,0,0,0
30/10/18,32,721004,SOKNA,DA2/5,010714,"1,4",",01",0,0,"1,4",0,0,0,0
30/10/18,32,678006,SOMC,DA1/10,261211,",17",",03",0,0,",17",0,0,0,0
30/10/18,32,678007,SOMC,DA1/45,211212,",03",",03",0,0,",03",0,0,0,0
30/10/18,32,678008,SOMC,DA2/35,231213,",09",",01",0,0,",09",0,0,0,0
30/10/18,32,678009,SOMC,DA3/37,250814,",1",",01",0,0,",1",0,0,0,0
30/10/18,32,729005,SOPATDA1/10,140213,",17",",28",0,0,",17",0,0,0,0,
30/10/18,32,729003,SOPATDA1/20,010708,",11",",3",0,0,",11",0,0,0,0,
30/10/18,32,653009,SOT,DA1/22,010906,",19",",01",0,0,",19",0,0,0,0
30/10/18,32,653005,SOTETEL,DA1/6,"1,07",",01",0,0,"1,07",0,0,0,0,
30/10/18,32,656015,SOTUV,DA1/7,180713,"1,61",",1",0,0,"1,61",0,0,0,0
30/10/18,32,656018,SOTUV,DA3/41,10714,",74",",74",0,0,",74",0,0,0,0
30/10/18,32,656002,SOTUVER,DA,1/24,"1,02",",3",0,0,"1,02",0,0,0,0
30/10/18,32,656006,SOTUVER,DA,3/34,"2,03",",82",0,0,"2,03",0,0,0,0
30/10/18,32,664002,STEQ,DA2/5(8/4/02),"4,59","2,9",0,0,"4,59",0,0,0,0,
30/10/18,32,503002,STIP,DA1/10,0703,",15",",11",0,0,",15",0,0,0,0
30/10/18,32,666002,STPIL,DA1/10,0703,"2,58","1,1",0,0,"2,58",0,0,0,0
30/10/18,32,666007,STPIL,DA1/17,20614,"1,15","1,3",0,0,"1,15",0,0,0,0
30/10/18,32,666005,STPIL,DA1/20,02712,"1,07",",8",0,0,"1,07",0,0,0,0
30/10/18,32,666004,STPIL,DA1/25301208,",9",",7",0,0,",9",0,0,0,0,
30/10/18,32,666006,STPIL,DA1/33,01713,",63",",6",0,0,",63",0,0,0,0
30/10/18,32,666003,STPILDA0807,1/10,"2,35",1,0,0,"2,35",0,0,0,0,
30/10/18,32,666011,STPILDA1/39,290618,",38",",45",0,0,",43",0,0,0,0,+
30/10/18,32,666010,STPILDA1/56,300617,",29",",42",0,0,",29",0,0,0,0,
30/10/18,32,666008,STPL,DA1/32,180615,",54",",56",0,0,",54",0,0,0,0
30/10/18,32,656014,STV,DA10/31,160712,"4,2",3,0,0,"4,2",0,0,0,0
30/10/18,32,656022,STV,DA2/23,4122017,",71",",7",0,0,",71",0,0,0,0
30/10/18,32,656009,STV02,3/10,010102,"5,2",4,0,0,"5,2",0,0,0,0
30/10/18,32,120047,TAIR,DA1/10,010799,",12",",12",0,0,",12",0,0,0,0
30/10/18,32,120049,TAIR,DA1/10,030700,",11",",1",0,0,",11",0,0,0,0
30/10/18,32,120053,TAIR,DA1/22,310806,",05",",05",0,0,",05",0,0,0,0
30/10/18,32,160026,TJARI,-,DA39,"2,06",",01",0,0,"2,06",0,0,0,0
30/10/18,32,160016,TJARI,-,(DA),"3,22",2,0,0,"3,22",0,0,0,0
30/10/18,32,160050,TJARIDA1/40,250518,"1,08",",99",",92",",92",",92",",92",",92",49,5,"45,08"
30/10/18,32,210181,TL,DA2/43,02022015,",97",1,0,0,",97",0,0,0,0
30/10/18,32,210174,TL,DA3/83,10022014,",86",",8",0,0,",86",0,0,0,0
30/10/18,32,210095,TLS,DA,1/4,"10,61",8,0,0,"10,61",0,0,0,0
30/10/18,32,210098,TLS,DA,1/5(021202),"7,07",7,0,0,"7,07",0,0,0,0
30/10/18,32,210101,TLS,DA,1/6(181203),"5,14","5,52",0,0,"5,14",0,0,0,0
30/10/18,32,210106,TLS,DA,1/7(061204),"3,71",3,0,0,"3,71",0,0,0,0
30/10/18,32,210115,TLS,DA1/55(010307),",52",",01",0,0,",52",0,0,0,0,
30/10/18,32,120051,TUNISAIR,DA,1/10,",1",",09",0,0,",1",0,0,0,0
30/10/18,32,240069,UBCI,DA8/33,141013,"7,14",",29",0,0,"7,14",0,0,0,0
30/10/18,32,772003,UMD,DA11/117,40817,",79",",76",0,0,",79",0,0,0,0
30/10/18,32,772002,UMED,D76/509,26716,"1,41","1,68",0,0,"1,41",0,0,0,0
30/10/18,32,720013,WIFAK,DA1/2,121015,"3,39",3,0,0,"3,39",0,0,0,0
30/10/18,51,150085,AMS,",84",",84",",84",",82",",82",",82",",84",4358,18,"3575,81",
30/10/18,51,740001,CARTHAGE,CEMENT,"1,57","1,57","1,57","1,5","1,5","1,48","1,57",102921,191,"156936,93"
30/10/18,51,764001,CEREALIS,"4,5","4,5","4,4","4,4","4,4","4,4","4,4",1501,10,"6604,4",
30/10/18,51,749001,HEXABYTE,"5,58","5,58","5,6","5,6","5,6","5,6","5,6",316,3,"1769,6",
30/10/18,51,751001,LAND,OR,"9,16","9,16","9,09","9,21","9,21","9,09","9,21",2165,8,"19708,87"
30/10/18,51,754001,NEW,BODY,LINE,"4,9","4,9",0,0,"4,9",0,0,0,0
30/10/18,51,770001,OFFICEPLAST,"2,83","2,83",0,0,"2,83",0,0,0,0,,
30/10/18,51,734001,SERVICOM,"1,19","1,17","1,19","1,17","1,17","1,16","1,19",32102,48,"37844,86",
30/10/18,52,750001,AETECH,",48",",48",0,0,",48",0,0,0,0,,
30/10/18,52,773001,SANIMED,"1,74","1,73","1,74","1,78","1,79","1,74","1,78",10350,12,18169,+
30/10/18,52,760001,SOTEMAIL,"1,79","1,79",0,0,"1,79",0,0,0,0,,
30/10/18,99,503001,STIP,"1,49","1,49",0,0,"1,49",0,0,0,0,,
31/10/18,11,725001,ADWYA,"4,6","4,6","4,6","4,69","4,69","4,6","4,69",23527,18,"108224,54",
31/10/18,11,340005,AMEN,BANK,"26,19","26,19","26,19","26,5","26,5","26,19","26,97",2441,17,"64534,14"
31/10/18,11,730001,ARTES,"6,22","6,22","6,22","6,2","6,2","6,2","6,22",2220,10,"13764,4",
31/10/18,11,714001,ASSAD,"7,2","7,2","7,2","7,18","7,18",7,"7,2",4272,17,"30133,66",
31/10/18,11,360035,ATB,"3,7","3,68","3,7","3,7","3,7","3,67","3,7",29872,66,"110397,52",
31/10/18,11,470010,ATL,"2,81","2,81","2,81","2,81","2,81","2,8","2,81",4150,7,"11660,78",
31/10/18,11,160015,ATTIJARI,BANK,43,43,43,"43,01","43,01",43,"43,41",890,11,"38341,6"
31/10/18,11,661001,ATTIJARI,LEASING,"17,49","17,49",17,17,17,17,17,7,1,119
31/10/18,11,190060,BH,"15,15","15,15",0,0,"15,15",0,0,0,0,,
31/10/18,11,180045,BIAT,129,"126,1",129,"128,99","128,99","127,5",129,661,23,"85246,09",
31/10/18,11,310060,BNA,"17,15","17,15","17,15","17,14","17,14","16,8","17,2",29549,116,"501158,6",
31/10/18,11,220005,BT,"7,8","7,8","7,8","7,79","7,79","7,66","7,8",24856,53,"193008,63",
31/10/18,11,759001,CELLCOM,"1,34","1,34","1,3","1,33","1,33","1,3","1,33",228,6,"297,24",
31/10/18,11,420085,CIL,"14,61","14,61",0,0,"14,61",0,0,0,0,,
31/10/18,11,755001,CITY,CARS,11,11,0,0,11,0,0,0,0,
31/10/18,11,767001,DELICE,HOLDING,"15,6","15,6",0,0,"15,6",0,0,0,0,
31/10/18,11,665001,ELECTROSTAR,"1,6","1,6","1,56","1,56","1,56","1,56","1,56",1104,10,"1722,24",
31/10/18,11,741001,ENNAKL,AUTOMOBILES,12,12,"11,5","11,65","11,65","11,5","11,65",6375,19,"73327,5"
31/10/18,11,721001,ESSOUKNA,"2,52","2,45","2,52","2,52","2,45","2,52","2,52",109,3,"274,68",-
31/10/18,11,757001,EURO-CYCLES,"18,87","18,87","18,87","18,98","18,98","18,5","19,4",938,30,"17607,18",
31/10/18,11,713001,GIF-FILTER,1,"1,03",1,"1,02","1,02",",99","1,03",7141,33,"7134,86",
31/10/18,11,731013,HANNIBAL,LEASE,"7,85","7,85",0,0,"7,85",0,0,0,0,
