SEANCE,GROUPE,CODE,VALEUR,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRANSACTION,CAPITAUX
22/06/2021,21,TN0007190168,UNIFAB1123T+2.5%P5,100.000,100.000,0.000,0.000,0,0,0.000
22/06/2021,21,TN0007310352,HLA0222T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
22/06/2021,32,TN0001100312,SFBTDA1/2(11/4/02),11.390,55.060,0.000,0.000,0,0,0.000
22/06/2021,32,TN0002200251,BTDA1/7(3/12/01),6.000,4.830,0.000,0.000,0,0,0.000
22/06/2021,32,TN0007140031,ASSDA1/9(01/07/05),1.300,0.840,0.000,0.000,0,0,0.000
22/06/2021,99,TN0001500859,AMS,0.900,0.730,0.710,0.730,43,3,31.090
22/06/2021,99,TN0005030010,STIP,0.920,1.270,0.000,0.000,0,0,0.000
23/06/2021,11,TN0001000108,MONOPRIX,6.160,5.500,5.500,5.500,120,2,660.000
23/06/2021,11,TN0001100254,SFBT,19.010,18.640,18.640,18.690,1923,17,35869.840
23/06/2021,11,TN0001200401,TUNISAIR,0.590,0.540,0.530,0.570,49195,70,26228.100
23/06/2021,11,TN0001800457,BIAT,94.300,62.410,62.410,62.500,4737,47,295641.780
23/06/2021,11,TN0001900604,BH,9.190,9.950,9.950,9.950,10,1,99.500
23/06/2021,11,TN0002200053,BT,6.800,6.300,6.210,6.300,9489,20,59704.250
23/06/2021,11,TN0002600955,STB,3.350,2.870,2.760,2.880,7826,23,21741.610
23/06/2021,11,TN0003100609,BNA,8.840,7.850,7.850,8.090,34448,51,274886.600
23/06/2021,11,TN0003200755,ICF,70.000,72.000,70.000,72.500,30,4,2147.400
23/06/2021,11,TN0003600350,ATB,2.860,2.690,2.690,2.700,8933,11,24029.780
23/06/2021,11,TN0003900107,UIB,17.140,16.510,16.510,16.540,837,7,13827.120
23/06/2021,11,TN0004000055,SIMPAR,33.000,35.500,0.000,0.000,0,0,0.000
23/06/2021,11,TN0004200853,CIL,16.140,17.890,0.000,0.000,0,0,0.000
23/06/2021,11,TN0004700100,ATL,1.590,1.580,1.550,1.600,77,3,120.400
23/06/2021,11,TN0006530018,SOTETEL,4.880,4.080,4.080,4.270,23262,175,95265.830
23/06/2021,11,TN0006560015,SOTUVER,6.980,6.650,6.530,6.670,1765,9,11639.630
23/06/2021,11,TN0006580013,SOTUMAG,3.180,3.160,3.160,3.160,1420,2,4487.200
23/06/2021,11,TN0006590012,SIAME,4.090,4.190,4.160,4.190,5365,22,22366.140
23/06/2021,11,TN0006650014,ELECTROSTAR,1.190,1.060,1.090,1.090,1,1,1.090
23/06/2021,11,TN0006660013,SOTRAPIL,11.800,12.860,12.840,12.860,423,10,5432.770
23/06/2021,11,TN0006780019,SOMOCER,1.000,0.880,0.850,0.890,41837,74,36197.150
23/06/2021,11,TN0007130016,GIF-FILTER,1.370,0.560,0.560,0.570,3177,13,1789.120
23/06/2021,11,TN0007140015,ASSAD,4.440,3.950,3.890,3.950,1745,12,6872.410
23/06/2021,11,TN0007210016,ESSOUKNA,2.860,2.640,0.000,0.000,0,0,0.000
23/06/2021,11,TN0007250012,ADWYA,4.470,5.090,5.080,5.090,1101,5,5597.690
23/06/2021,11,TN0007270010,TPR,4.150,4.400,4.380,4.450,2000,10,8820.000
23/06/2021,11,TN0007290018,SOPAT,1.300,1.400,1.400,1.440,9382,9,13141.960
23/06/2021,11,TN0007300015,ARTES,4.100,5.190,5.130,5.190,6137,26,31588.650
23/06/2021,11,TN0007340011,SERVICOM,2.010,2.080,2.030,2.100,1822,20,3748.740
23/06/2021,11,TN0007570013,EURO-CYCLES,25.600,29.500,29.500,29.700,3724,27,109859.280
23/06/2021,11,TN0007590011,CELLCOM,4.970,4.780,0.000,0.000,0,0,0.000
23/06/2021,11,TN0007610017,SAH,12.300,12.350,12.250,12.440,6430,32,79466.860
23/06/2021,11,TN0007620016,MPBS,3.840,3.360,3.220,3.360,10859,24,35729.590
23/06/2021,11,TN0007630015,SOTIPAPIER,4.600,5.200,5.180,5.230,6315,22,32814.180
23/06/2021,11,TN0007640014,CEREALIS,9.200,8.530,8.530,8.780,130,5,1140.900
23/06/2021,11,TN0007690019,UADH,2.770,0.550,0.530,0.550,55856,103,29967.340
23/06/2021,11,TN0007720014,UNIMED,9.750,7.250,7.200,7.480,2284,24,16733.160
23/06/2021,12,TN0002400505,UBCI,20.120,22.000,22.000,22.000,514,2,11308.000
23/06/2021,12,TN0003000452,ASTREE,59.500,60.770,0.000,0.000,0,0,0.000
23/06/2021,12,TN0003800703,ALKIMIA,47.800,42.290,0.000,0.000,0,0,0.000
23/06/2021,12,TN0004100202,TUNINVEST-SICAR,14.300,12.000,12.000,12.000,18,1,216.000
23/06/2021,12,TN0006060016,STAR,122.980,119.900,0.000,0.000,0,0,0.000
23/06/2021,12,TN0006670012,SIPHAT,3.840,4.060,0.000,0.000,0,0,0.000
23/06/2021,12,TN0007180011,SITS,2.360,2.230,0.000,0.000,0,0,0.000
23/06/2021,12,TN0007500010,AETECH,0.610,0.410,0.000,0.000,0,0,0.000
23/06/2021,12,TN0007600018,SOTEMAIL,3.540,3.330,0.000,0.000,0,0,0.000
23/06/2021,12,TN0007700016,OFFICEPLAST,2.100,1.890,0.000,0.000,0,0,0.000
23/06/2021,12,TN0007730013,SANIMED,1.910,1.970,1.970,1.980,5017,2,9883.660
23/06/2021,13,TN0004300307,SITEX,5.960,6.120,0.000,0.000,0,0,0.000
23/06/2021,21,TN0001300698,"BTEB0127T+3,25P7-2",100.000,100.000,0.000,0.000,0,0,0.000
23/06/2021,21,TN0001600485,TJARISA0522T+1.9P5,100.000,100.000,0.000,0.000,0,0,0.000
23/06/2021,21,TN0001600493,TJARISB05247.5P7-2,100.000,100.000,0.000,0.000,0,0,0.000
23/06/2021,21,TN0001901057,BHSB0425T+2.1%P7-2,100.000,100.000,0.000,0.000,0,0,0.000
23/06/2021,21,TN0001901107,BHSB0324T+2.3%INF5,100.000,100.000,0.000,0.000,0,0,0.000
23/06/2021,21,TN0002601003,STB0528T+1.75%AP20,100.000,100.000,0.000,0.000,0,0,0.000
23/06/2021,21,TN0002601177,STBSC1126T+2.8P7-2,100.000,100.000,0.000,0.000,0,0,0.000
23/06/2021,21,TN0003100781,BNASB825T+2.25P7-2,100.000,100.000,0.000,0.000,0,0,0.000
23/06/2021,21,TN0003400447,ABSUB0922T+1.3%P10,100.000,100.000,0.000,0.000,0,0,0.000
23/06/2021,21,TN0003400504,ABSB02227.45%AP7-2,100.000,100.000,0.000,0.000,0,0,0.000
23/06/2021,21,TN0003600483,ATB0523T+1.25%AP16,100.000,100.000,0.000,0.000,0,0,0.000
23/06/2021,21,TN0003600491,ATB0527T+1.75%AP20,100.000,100.000,0.000,0.000,0,0,0.000
23/06/2021,21,TN0003600509,ATB0532T+2.0%AP25,100.000,100.000,0.000,0.000,0,0,0.000
23/06/2021,21,TN0003600640,ATBSA325T+2.05P7-2,100.000,100.000,0.000,0.000,0,0,0.000
23/06/2021,21,TN0003600657,ATBSB0328T+2.1AP10,100.000,100.000,0.000,0.000,0,0,0.000
23/06/2021,21,TN0004620191,BTKSB12217.45%P7-2,100.000,100.000,0.000,0.000,0,0,0.000
23/06/2021,21,TN0004700696,ATLB0322T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
23/06/2021,21,TN0004700738,ATLB0323T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
23/06/2021,21,TN0006610513,TJLSB0623T+2.3%AP5,102.000,102.000,0.000,0.000,0,0,0.000
23/06/2021,21,TN0007190168,UNIFAB1123T+2.5%P5,100.000,100.000,0.000,0.000,0,0,0.000
23/06/2021,21,TN0007310352,HLA0222T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
23/06/2021,32,TN0001100312,SFBTDA1/2(11/4/02),11.390,55.060,0.000,0.000,0,0,0.000
23/06/2021,32,TN0002200251,BTDA1/7(3/12/01),6.000,4.830,0.000,0.000,0,0,0.000
23/06/2021,32,TN0007140031,ASSDA1/9(01/07/05),1.300,0.840,0.000,0.000,0,0,0.000
23/06/2021,99,TN0001500859,AMS,0.900,0.730,0.730,0.730,86,3,62.780
23/06/2021,99,TN0005030010,STIP,0.920,1.270,0.000,0.000,0,0,0.000
24/06/2021,11,TN0001000108,MONOPRIX,6.160,5.350,5.350,5.600,2112,11,11301.800
24/06/2021,11,TN0001100254,SFBT,19.010,18.500,18.500,18.670,11823,70,219279.400
24/06/2021,11,TN0001200401,TUNISAIR,0.590,0.550,0.540,0.550,3422,12,1849.100
24/06/2021,11,TN0001800457,BIAT,94.300,62.450,62.400,62.500,2372,29,148064.580
24/06/2021,11,TN0001900604,BH,9.190,9.950,0.000,0.000,0,0,0.000
24/06/2021,11,TN0002200053,BT,6.800,6.300,6.210,6.300,15986,30,99460.000
24/06/2021,11,TN0002600955,STB,3.350,2.790,2.790,2.870,6032,30,16917.930
24/06/2021,11,TN0003100609,BNA,8.840,7.850,7.830,7.990,16437,67,129058.180
24/06/2021,11,TN0003200755,ICF,70.000,72.000,0.000,0.000,0,0,0.000
24/06/2021,11,TN0003600350,ATB,2.860,2.690,2.690,2.690,571,2,1535.990
24/06/2021,11,TN0003900107,UIB,17.140,16.510,16.500,16.510,55,2,907.900
24/06/2021,11,TN0004000055,SIMPAR,33.000,35.500,0.000,0.000,0,0,0.000
24/06/2021,11,TN0004200853,CIL,16.140,17.360,17.360,17.360,6,1,104.160
24/06/2021,11,TN0004700100,ATL,1.590,1.520,1.520,1.570,288,12,441.860
24/06/2021,11,TN0006530018,SOTETEL,4.880,4.100,4.030,4.150,2845,25,11566.100
24/06/2021,11,TN0006560015,SOTUVER,6.980,6.590,6.590,6.680,3511,12,23279.980
24/06/2021,11,TN0006580013,SOTUMAG,3.180,3.180,3.100,3.180,8626,36,27125.580
24/06/2021,11,TN0006590012,SIAME,4.090,4.190,4.180,4.290,2038,20,8571.770
24/06/2021,11,TN0006650014,ELECTROSTAR,1.190,1.060,1.020,1.060,3793,10,3878.030
24/06/2021,11,TN0006660013,SOTRAPIL,11.800,12.860,12.810,12.860,776,9,9961.520
24/06/2021,11,TN0006780019,SOMOCER,1.000,0.880,0.870,0.880,14279,24,12426.750
24/06/2021,11,TN0007130016,GIF-FILTER,1.370,0.550,0.540,0.570,10232,39,5571.910
24/06/2021,11,TN0007140015,ASSAD,4.440,3.950,3.950,3.990,836,8,3309.830
24/06/2021,11,TN0007210016,ESSOUKNA,2.860,2.640,0.000,0.000,0,0,0.000
24/06/2021,11,TN0007250012,ADWYA,4.470,5.070,4.950,5.070,5028,16,24896.780
24/06/2021,11,TN0007270010,TPR,4.150,4.440,4.390,4.450,2948,12,12974.840
24/06/2021,11,TN0007290018,SOPAT,1.300,1.430,1.390,1.430,6050,3,8410.040
24/06/2021,11,TN0007300015,ARTES,4.100,5.200,5.200,5.220,6355,21,33049.920
24/06/2021,11,TN0007340011,SERVICOM,2.010,2.050,2.050,2.110,9142,60,18860.180
24/06/2021,11,TN0007570013,EURO-CYCLES,25.600,29.660,29.450,29.670,1226,18,36160.810
24/06/2021,11,TN0007590011,CELLCOM,4.970,4.780,4.640,4.790,5027,7,23877.670
24/06/2021,11,TN0007610017,SAH,12.300,12.190,12.100,12.340,12635,88,153901.160
24/06/2021,11,TN0007620016,MPBS,3.840,3.560,3.400,3.560,93019,61,330165.090
24/06/2021,11,TN0007630015,SOTIPAPIER,4.600,5.250,5.200,5.300,11412,51,59591.160
24/06/2021,11,TN0007640014,CEREALIS,9.200,8.610,8.610,8.610,20,1,172.200
24/06/2021,11,TN0007690019,UADH,2.770,0.580,0.550,0.580,69951,113,39344.170
24/06/2021,11,TN0007720014,UNIMED,9.750,7.390,7.250,7.450,689,13,4996.090
24/06/2021,12,TN0002400505,UBCI,20.120,21.600,21.600,21.800,807,6,17511.200
24/06/2021,12,TN0003000452,ASTREE,59.500,60.770,0.000,0.000,0,0,0.000
24/06/2021,12,TN0003800703,ALKIMIA,47.800,42.290,0.000,0.000,0,0,0.000
24/06/2021,12,TN0004100202,TUNINVEST-SICAR,14.300,12.000,12.000,12.000,6,1,72.000
24/06/2021,12,TN0006060016,STAR,122.980,119.900,0.000,0.000,0,0,0.000
24/06/2021,12,TN0006670012,SIPHAT,3.840,4.240,4.120,4.240,7,2,28.960
24/06/2021,12,TN0007180011,SITS,2.360,2.230,0.000,0.000,0,0,0.000
24/06/2021,12,TN0007500010,AETECH,0.610,0.430,0.420,0.430,2168,12,931.140
24/06/2021,12,TN0007600018,SOTEMAIL,3.540,3.330,0.000,0.000,0,0,0.000
24/06/2021,12,TN0007700016,OFFICEPLAST,2.100,1.850,1.850,1.850,2299,7,4253.150
24/06/2021,12,TN0007730013,SANIMED,1.910,2.000,2.000,2.000,10,1,20.000
24/06/2021,13,TN0004300307,SITEX,5.960,6.120,6.120,6.120,400,2,2448.000
24/06/2021,21,TN0001300698,"BTEB0127T+3,25P7-2",100.000,100.000,0.000,0.000,0,0,0.000
24/06/2021,21,TN0001600485,TJARISA0522T+1.9P5,100.000,100.000,0.000,0.000,0,0,0.000
24/06/2021,21,TN0001600493,TJARISB05247.5P7-2,100.000,100.000,0.000,0.000,0,0,0.000
24/06/2021,21,TN0001901057,BHSB0425T+2.1%P7-2,100.000,100.000,0.000,0.000,0,0,0.000
24/06/2021,21,TN0001901107,BHSB0324T+2.3%INF5,100.000,100.000,0.000,0.000,0,0,0.000
24/06/2021,21,TN0002601003,STB0528T+1.75%AP20,100.000,100.000,0.000,0.000,0,0,0.000
24/06/2021,21,TN0002601177,STBSC1126T+2.8P7-2,100.000,100.000,0.000,0.000,0,0,0.000
24/06/2021,21,TN0003100781,BNASB825T+2.25P7-2,100.000,100.000,0.000,0.000,0,0,0.000
24/06/2021,21,TN0003400447,ABSUB0922T+1.3%P10,100.000,100.000,0.000,0.000,0,0,0.000
24/06/2021,21,TN0003400504,ABSB02227.45%AP7-2,100.000,100.000,0.000,0.000,0,0,0.000
24/06/2021,21,TN0003600483,ATB0523T+1.25%AP16,100.000,100.000,0.000,0.000,0,0,0.000
24/06/2021,21,TN0003600491,ATB0527T+1.75%AP20,100.000,100.000,0.000,0.000,0,0,0.000
24/06/2021,21,TN0003600509,ATB0532T+2.0%AP25,100.000,100.000,0.000,0.000,0,0,0.000
24/06/2021,21,TN0003600640,ATBSA325T+2.05P7-2,100.000,100.000,0.000,0.000,0,0,0.000
24/06/2021,21,TN0003600657,ATBSB0328T+2.1AP10,100.000,100.000,0.000,0.000,0,0,0.000
24/06/2021,21,TN0004620191,BTKSB12217.45%P7-2,100.000,100.000,0.000,0.000,0,0,0.000
24/06/2021,21,TN0004700696,ATLB0322T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
24/06/2021,21,TN0004700738,ATLB0323T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
24/06/2021,21,TN0006610513,TJLSB0623T+2.3%AP5,102.000,102.000,0.000,0.000,0,0,0.000
24/06/2021,21,TN0007190168,UNIFAB1123T+2.5%P5,100.000,100.000,0.000,0.000,0,0,0.000
24/06/2021,21,TN0007310352,HLA0222T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
24/06/2021,32,TN0001100312,SFBTDA1/2(11/4/02),11.390,54.930,0.000,0.000,0,0,0.000
24/06/2021,32,TN0002200251,BTDA1/7(3/12/01),6.000,4.830,0.000,0.000,0,0,0.000
24/06/2021,32,TN0007140031,ASSDA1/9(01/07/05),1.300,0.830,0.000,0.000,0,0,0.000
24/06/2021,99,TN0001500859,AMS,0.900,0.730,0.710,0.710,46,1,32.660
24/06/2021,99,TN0005030010,STIP,0.920,1.270,0.000,0.000,0,0,0.000
25/06/2021,11,TN0001000108,MONOPRIX,6.160,5.500,5.500,5.600,260,4,1431.000
25/06/2021,11,TN0001100254,SFBT,19.010,18.500,18.450,18.590,14924,54,276619.820
25/06/2021,11,TN0001200401,TUNISAIR,0.590,0.550,0.530,0.550,33665,50,18105.880
25/06/2021,11,TN0001800457,BIAT,94.300,62.550,62.440,62.590,654,22,40851.760
25/06/2021,11,TN0001900604,BH,9.190,9.930,9.660,9.930,303,5,3006.790
25/06/2021,11,TN0002200053,BT,6.800,6.210,6.200,6.300,37715,29,233929.760
25/06/2021,11,TN0002600955,STB,3.350,2.850,2.800,2.850,5586,14,15731.050
25/06/2021,11,TN0003100609,BNA,8.840,8.000,7.850,8.080,27004,53,212090.920
25/06/2021,11,TN0003200755,ICF,70.000,72.390,69.840,72.390,189,22,13389.040
25/06/2021,11,TN0003600350,ATB,2.860,2.690,2.690,2.700,2778,7,7475.510
25/06/2021,11,TN0003900107,UIB,17.140,16.510,0.000,0.000,0,0,0.000
25/06/2021,11,TN0004000055,SIMPAR,33.000,34.510,34.510,34.510,15,1,517.650
25/06/2021,11,TN0004200853,CIL,16.140,17.360,0.000,0.000,0,0,0.000
25/06/2021,11,TN0004700100,ATL,1.590,1.510,1.500,1.550,5930,25,8976.580
25/06/2021,11,TN0006530018,SOTETEL,4.880,4.080,3.990,4.120,11634,70,46856.600
25/06/2021,11,TN0006560015,SOTUVER,6.980,6.720,6.510,6.720,2181,12,14564.930
25/06/2021,11,TN0006580013,SOTUMAG,3.180,3.180,3.180,3.180,700,3,2226.000
25/06/2021,11,TN0006590012,SIAME,4.090,4.270,4.180,4.270,5324,20,22288.570
25/06/2021,11,TN0006650014,ELECTROSTAR,1.190,1.060,1.030,1.060,1239,6,1276.470
25/06/2021,11,TN0006660013,SOTRAPIL,11.800,13.000,12.860,13.000,247,6,3181.100
25/06/2021,11,TN0006780019,SOMOCER,1.000,0.900,0.880,0.900,16138,31,14450.650
25/06/2021,11,TN0007130016,GIF-FILTER,1.370,0.580,0.550,0.580,9910,20,5706.000
25/06/2021,11,TN0007140015,ASSAD,4.440,3.980,3.900,3.980,1334,17,5259.560
25/06/2021,11,TN0007210016,ESSOUKNA,2.860,2.640,0.000,0.000,0,0,0.000
25/06/2021,11,TN0007250012,ADWYA,4.470,5.200,4.960,5.200,15268,32,78436.030
25/06/2021,11,TN0007270010,TPR,4.150,4.440,4.350,4.440,16508,43,72322.250
25/06/2021,11,TN0007290018,SOPAT,1.300,1.420,1.410,1.420,6830,14,9630.310
25/06/2021,11,TN0007300015,ARTES,4.100,5.300,5.200,5.300,4419,39,23191.660
25/06/2021,11,TN0007340011,SERVICOM,2.010,2.030,2.030,2.090,11123,58,22593.230
25/06/2021,11,TN0007570013,EURO-CYCLES,25.600,29.400,29.400,29.650,3672,54,108133.500
25/06/2021,11,TN0007590011,CELLCOM,4.970,4.770,4.770,4.770,3000,3,14310.000
25/06/2021,11,TN0007610017,SAH,12.300,12.200,12.190,12.300,11535,55,140934.620
25/06/2021,11,TN0007620016,MPBS,3.840,3.720,0.000,0.000,0,0,0.000
25/06/2021,11,TN0007630015,SOTIPAPIER,4.600,4.830,4.820,5.090,4631,28,22675.320
25/06/2021,11,TN0007640014,CEREALIS,9.200,8.610,8.610,8.610,20,1,172.200
25/06/2021,11,TN0007690019,UADH,2.770,0.610,0.600,0.610,135319,136,82046.650
25/06/2021,11,TN0007720014,UNIMED,9.750,7.340,7.230,7.390,3242,23,23739.820
25/06/2021,12,TN0002400505,UBCI,20.120,21.600,0.000,0.000,0,0,0.000
25/06/2021,12,TN0003000452,ASTREE,59.500,60.770,0.000,0.000,0,0,0.000
25/06/2021,12,TN0003800703,ALKIMIA,47.800,42.290,0.000,0.000,0,0,0.000
25/06/2021,12,TN0004100202,TUNINVEST-SICAR,14.300,12.000,12.000,12.000,1142,9,13704.000
25/06/2021,12,TN0006060016,STAR,122.980,119.900,0.000,0.000,0,0,0.000
25/06/2021,12,TN0006670012,SIPHAT,3.840,4.430,0.000,0.000,0,0,0.000
25/06/2021,12,TN0007180011,SITS,2.360,2.230,0.000,0.000,0,0,0.000
25/06/2021,12,TN0007500010,AETECH,0.610,0.440,0.000,0.000,0,0,0.000
25/06/2021,12,TN0007600018,SOTEMAIL,3.540,3.330,0.000,0.000,0,0,0.000
25/06/2021,12,TN0007700016,OFFICEPLAST,2.100,1.890,1.890,1.890,50,1,94.500
25/06/2021,12,TN0007730013,SANIMED,1.910,2.060,2.060,2.060,20,1,41.200
25/06/2021,13,TN0004300307,SITEX,5.960,6.120,0.000,0.000,0,0,0.000
25/06/2021,21,TN0001300698,"BTEB0127T+3,25P7-2",100.000,100.000,0.000,0.000,0,0,0.000
25/06/2021,21,TN0001600485,TJARISA0522T+1.9P5,100.000,100.000,0.000,0.000,0,0,0.000
25/06/2021,21,TN0001600493,TJARISB05247.5P7-2,100.000,100.000,0.000,0.000,0,0,0.000
25/06/2021,21,TN0001901057,BHSB0425T+2.1%P7-2,100.000,100.000,0.000,0.000,0,0,0.000
25/06/2021,21,TN0001901107,BHSB0324T+2.3%INF5,100.000,100.000,0.000,0.000,0,0,0.000
25/06/2021,21,TN0002601003,STB0528T+1.75%AP20,100.000,100.000,0.000,0.000,0,0,0.000
25/06/2021,21,TN0002601177,STBSC1126T+2.8P7-2,100.000,100.000,0.000,0.000,0,0,0.000
25/06/2021,21,TN0003100781,BNASB825T+2.25P7-2,100.000,100.000,0.000,0.000,0,0,0.000
25/06/2021,21,TN0003400447,ABSUB0922T+1.3%P10,100.000,100.000,0.000,0.000,0,0,0.000
25/06/2021,21,TN0003400504,ABSB02227.45%AP7-2,100.000,100.000,0.000,0.000,0,0,0.000
25/06/2021,21,TN0003600483,ATB0523T+1.25%AP16,100.000,100.000,0.000,0.000,0,0,0.000
25/06/2021,21,TN0003600491,ATB0527T+1.75%AP20,100.000,100.000,0.000,0.000,0,0,0.000
25/06/2021,21,TN0003600509,ATB0532T+2.0%AP25,100.000,100.000,0.000,0.000,0,0,0.000
25/06/2021,21,TN0003600640,ATBSA325T+2.05P7-2,100.000,100.000,0.000,0.000,0,0,0.000
25/06/2021,21,TN0003600657,ATBSB0328T+2.1AP10,100.000,100.000,0.000,0.000,0,0,0.000
25/06/2021,21,TN0004620191,BTKSB12217.45%P7-2,100.000,100.000,0.000,0.000,0,0,0.000
25/06/2021,21,TN0004700696,ATLB0322T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
25/06/2021,21,TN0004700738,ATLB0323T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
25/06/2021,21,TN0006610513,TJLSB0623T+2.3%AP5,102.000,102.000,0.000,0.000,0,0,0.000
25/06/2021,21,TN0007190168,UNIFAB1123T+2.5%P5,100.000,100.000,0.000,0.000,0,0,0.000
25/06/2021,21,TN0007310352,HLA0222T+2.35%AP5,100.000,100.000,0.000,0.000,0,0,0.000
25/06/2021,32,TN0001100312,SFBTDA1/2(11/4/02),11.390,54.570,0.000,0.000,0,0,0.000
25/06/2021,32,TN0002200251,BTDA1/7(3/12/01),6.000,4.830,0.000,0.000,0,0,0.000
25/06/2021,32,TN0007140031,ASSDA1/9(01/07/05),1.300,0.830,0.000,0.000,0,0,0.000
25/06/2021,99,TN0001500859,AMS,0.900,0.740,0.740,0.740,61,4,45.140
25/06/2021,99,TN0005030010,STIP,0.920,1.240,1.240,1.240,1,1,1.240
28/06/2021,11,TN0001000108,MONOPRIX,6.160,5.500,5.500,5.610,410,7,2276.100
28/06/2021,11,TN0001100254,SFBT,19.010,18.390,18.380,18.490,9717,39,178991.370
28/06/2021,11,TN0001200401,TUNISAIR,0.590,0.540,0.540,0.550,12707,27,6863.650
28/06/2021,11,TN0001800457,BIAT,94.300,62.410,62.400,62.500,5308,25,331257.400
28/06/2021,11,TN0001900604,BH,9.190,9.800,9.800,9.800,2430,6,23814.000
28/06/2021,11,TN0002200053,BT,6.800,6.300,6.210,6.300,7725,23,48242.550
28/06/2021,11,TN0002600955,STB,3.350,2.900,2.850,2.900,5785,18,16743.450
28/06/2021,11,TN0003100609,BNA,8.840,8.000,8.000,8.000,12,2,96.000
28/06/2021,11,TN0003200755,ICF,70.000,72.180,72.180,72.180,1,1,72.180
28/06/2021,11,TN0003600350,ATB,2.860,2.690,0.000,0.000,0,0,0.000
28/06/2021,11,TN0003900107,UIB,17.140,16.390,16.170,16.500,8086,13,132487.740
28/06/2021,11,TN0004000055,SIMPAR,33.000,34.510,0.000,0.000,0,0,0.000
28/06/2021,11,TN0004200853,CIL,16.140,17.880,17.880,17.880,4,1,71.520
28/06/2021,11,TN0004700100,ATL,1.590,1.570,1.510,1.570,1833,12,2770.950
28/06/2021,11,TN0006530018,SOTETEL,4.880,4.080,4.030,4.150,1427,24,5751.880
28/06/2021,11,TN0006560015,SOTUVER,6.980,6.690,6.690,6.720,1821,16,12188.940
28/06/2021,11,TN0006580013,SOTUMAG,3.180,3.200,3.150,3.200,22986,27,73365.070
28/06/2021,11,TN0006590012,SIAME,4.090,4.240,4.190,4.240,4877,33,20488.490
28/06/2021,11,TN0006650014,ELECTROSTAR,1.190,1.030,1.030,1.070,642,5,661.300
28/06/2021,11,TN0006660013,SOTRAPIL,11.800,13.000,12.950,13.000,529,7,6876.750
28/06/2021,11,TN0006780019,SOMOCER,1.000,0.930,0.920,0.930,16658,39,15357.620
28/06/2021,11,TN0007130016,GIF-FILTER,1.370,0.580,0.570,0.610,21086,52,12226.170
28/06/2021,11,TN0007140015,ASSAD,4.440,4.050,3.990,4.070,7325,29,29607.090
28/06/2021,11,TN0007210016,ESSOUKNA,2.860,2.640,0.000,0.000,0,0,0.000
28/06/2021,11,TN0007250012,ADWYA,4.470,5.200,0.000,0.000,0,0,0.000
28/06/2021,11,TN0007270010,TPR,4.150,4.430,4.350,4.470,7309,32,31867.540
28/06/2021,11,TN0007290018,SOPAT,1.300,1.440,1.410,1.440,3000,4,4260.000
28/06/2021,11,TN0007300015,ARTES,4.100,5.300,5.300,5.300,2961,13,15693.300
28/06/2021,11,TN0007340011,SERVICOM,2.010,2.000,1.970,2.070,16615,64,33032.440
28/06/2021,11,TN0007570013,EURO-CYCLES,25.600,29.400,29.400,29.500,935,18,27491.950
28/06/2021,11,TN0007590011,CELLCOM,4.970,4.770,4.770,4.770,741,6,3534.570
28/06/2021,11,TN0007610017,SAH,12.300,12.200,12.150,12.250,11226,58,136727.850
28/06/2021,11,TN0007620016,MPBS,3.840,3.720,3.560,3.720,27528,78,99864.410
28/06/2021,11,TN0007630015,SOTIPAPIER,4.600,4.830,4.830,4.830,3171,9,15315.930
28/06/2021,11,TN0007640014,CEREALIS,9.200,8.860,8.860,8.860,1,1,8.860
28/06/2021,11,TN0007690019,UADH,2.770,0.610,0.600,0.630,105235,112,64152.330
28/06/2021,11,TN0007720014,UNIMED,9.750,7.350,7.350,7.500,5414,37,40107.340
28/06/2021,12,TN0002400505,UBCI,20.120,21.500,21.500,21.500,99,1,2128.500
28/06/2021,12,TN0003000452,ASTREE,59.500,59.000,59.000,59.000,23,2,1357.000
28/06/2021,12,TN0003800703,ALKIMIA,47.800,42.290,0.000,0.000,0,0,0.000
28/06/2021,12,TN0004100202,TUNINVEST-SICAR,14.300,12.200,12.200,12.200,80,1,976.000
28/06/2021,12,TN0006060016,STAR,122.980,120.000,120.000,120.000,2,1,240.000
28/06/2021,12,TN0006670012,SIPHAT,3.840,4.620,4.620,4.620,1,1,4.620
28/06/2021,12,TN0007180011,SITS,2.360,2.230,0.000,0.000,0,0,0.000
28/06/2021,12,TN0007500010,AETECH,0.610,0.450,0.450,0.450,5770,22,2596.500
28/06/2021,12,TN0007600018,SOTEMAIL,3.540,3.330,0.000,0.000,0,0,0.000
28/06/2021,12,TN0007700016,OFFICEPLAST,2.100,1.890,1.890,1.890,200,2,378.000
28/06/2021,12,TN0007730013,SANIMED,1.910,2.060,0.000,0.000,0,0,0.000
